recipe_id,user_id,rating,liked,review,date
354743,1690744,5,1,"I make this every once in a while and it's nice and easy and pretty tasty. Sometimes, I use ground chicken or turkey instead of chicken breasts.",2010-10-01
354743,74281,5,1,Oh my gosh is this delicious! Rich and creamy and so easy to throw together for a weeknight meal. The only change I made to this one was to use leftover turky so I really had a Deep Dish Turkey Pot Pie but we will have this with chicken soon too.,2010-12-05
479633,323186,5,1,"I made this as described, other than mixing the chicken in with the sauce.  This made a lovely coating sauce, with a tangy flavour that we very much enjoyed.  Even my rather picky younger daughter enjoyed this dish,  the cayenne pepper is just enough to please the palate without being ' burny '.  Thank you lazyme, lovely recipe,  quickly prepared for a good midweek dinner, dish, this recipe was made for My 3 Chefs 2012.",2012-06-13
479633,1802849661,5,1,"Oh my goodness, this is SO delicious!! A gorgeous clingy sauce that just coats the pasta and topped with the chicken, this was the perfect dinner after a busy day working! So much flavour and it's really quick to make!",2016-11-15
479633,11765906,1,0,No. Don't waste your time. This has some heat but the dish is so bland I have to do a major spice adjustment for the lunch leftovers. Beyond boring. Might just call it a fail and pitch the leftovers.,2017-01-24
97272,119466,0,0,"I couldn't decide how to rate this recipe, so I am opting to just add my comments without assigning a star rating. I ended up with decent cookies, but I did have to do some tinkering. Although I was tempted to sub honey for the corn syrup, I didn't want to make many changes since this recipe appears to be an untested one. The only changes I had intended to make were to sub white whole-wheat flour for 1 cup of the all-purpose and sub craisins for the raisins. Relative to the rest of the ingredients, a cup of egg substitute (the equivalent of about 4 eggs) and 1/2 cup of corn syrup seemed like a lot, but I have little experience with low-fat cookies, so I thought I could be wrong. The resulting mixture after combining all of the ingredients (except for the craisins and nuts) was more like a batter you could pour than a drop cookie dough. Perhaps I wasn't paying attention and made an error, but I ended up having to add about 1 1/2 cups additional flour to get anything close to what I would consider cookie dough. (In retrospect, I wished I had used additional oats to make up part of the difference, rather than all flour--they needed more oats to suit me.) I then added the craisins and nuts (pecans), used a cookie scoop to drop on parchment-lined pans, and baked in a convection oven at 325F for about 12 minutes. The cookies (I ended up with 4 1/2 dozen) were a little cake-like, but had a nice ""chew"" and good flavor. I'd be interested in trying this recipe again, maybe cutting the egg substitute and corn syrup in half, adding more oats, and going from there. I would definitely bake them on parchment paper, as the corn syrup made the bottoms sticky. Actually, I found it easier to just let them cool enough to peel off of the paper, rather than trying to slide a spatula under them. Thanks for adopting the recipe. I think that it has potential, but needs a little work.",2007-06-08
430407,61569,5,1,"Ohh yum!  These are awesome muffins.  I followed the recipe except added about 1 T dried tomato, minced in the batter.  There was enough batter for exactly 6 muffins - standard muffin size and I did have to bake for 30 minutes instead of 25.  I would certainly be making these again.  They are perfect accompaniment to salads, light brunch, and even appetizers with a slice of cheese and wine.  Thanks for sharing this recipe Lalaloula.  Made for Australian Feb tag.",2011-02-02
430407,107583,5,1,"Delicious!  Always on the lookout for recipes using goat cheese, since we buy it in a BIG package at Costco!  I use unsalted butter to cook with, and should have added a little salt to the recipe to make up for the lack of it in the butter.  I couldn't find a small pack of pistachios (and didn't want a bunch of them left) so I subbed toasted pine nuts and that worked great.  Thanks for this keeper.",2011-04-15
147394,182010,5,1,"These are absolutely delicious mussels.  I made two changes--one minor--I used ouzo instead of Sambucca, so less sweet and less syrupy, and one larger change--I add an entire can (14 ounces) of organic tomatoes, chopped with their juice.  In part, the additional tomato replaced the sweetness lost with the Sambucca,  However, it also corrected what I view as the only flaw in this fabulous dish--not enough liquid to provide a backdrop for the mussels.  I also added a good hit of fresh ground pepper and a bit of coarse sea salt.  I used two pounds of mussels (didn't count them)and the resulting dish was two very generous servings.  It is mandatory that you serve this with bread for mopping up every bit of the sauce and onion and garlic (and tomato).  Thanks, Cheryl!  Truly superior.",2006-01-08
147394,209747,5,1,"AMAZING, ROMANTIC, OMG Everyone should try this recipe! What a great way to celebrate any special occasion, Valentines Day, Anniversary or just being with the one (s) you love. You gotta love them though or you will NOT share ANY! IT is THAT good! This sauce would be really  amazing on pasta and was so delish I was slurping it up like mad! Next time I think I will double it- just bc it was so amazing! There was plenty there for the mussels and the tons of bread I dipped into it! BUT MAN OH MAN the sauce is SOO GOOOD! You just want more and more! I used a pint- 16 oz- of home grown home canned tomatoes - instead of the 14 oz but that was the only thing I did differently. DEFINITELY add the liquor- it really adds to this dish! The tomatoes and garlic and onions ~ oh my! The only flaw in this dish is that I couldnt get enough of it- even tho I HURT myself I ate so much- it is so outstanding you just want MORE! Superior, Amazing, Outstanding, ooo somebody get me a Thesaurus! I could go on and on! Thanks for sharing this fantastic recipe Cheryl! you should be very proud to call it yours! This is so ""lick the bowl good!""  I will be making this again and again! ",2006-01-21
147394,276247,5,1,We enjoyed this dish.  The sambucca adds just the right sweetness to the sauce.  I served over linguine and used the butter sauce for dipping crusty bread.  Very easy & quick.   NEQ,2006-03-13
147394,537897,5,1,"my husband and i loved this recipe so much that we are making it again tonight!  I am adding scallops and shrimp this time and maybe a little extra wine.

 Alane",2007-10-08
147394,765018,5,1,Yes! Excellent dish! Looking forward to the next time. Would like some clarity on the amounts of butter in the lemon butter sauce though. Yum-o!,2008-02-14
147394,137640,4,1,"This was very good!  I made one change - I mixed all the ingredients in the pan first, including my pre-made lemon butter, cooked it down a wee bit, then added the mussels, tossing them in the juices.  I then clamped the lid on it and let the mussels cook until they opened.  At the last minute I sprinkled some chopped fresh cilantro over it all, gave the mussels a final toss, and spooned them and the sauce over plates of fettucine pasta. I found the dish was missing a bit of zing, so next time I might add a few hot pepper flakes, or a teeny spoon of chili paste.  Otherwise, it was yummy! Thanks for posting!",2008-06-01
147394,1268691,5,1,"I made this last night and my husband said they tasted just like the recipe from the restaurant which is also our favorite place to eat. We did replace the sambuca with anisette. When we were dining at the restaurant I asked the waitress what that fabulous taste in the dish was. She asked the cook who told us it was Bols Anisette. We could not find that specific brand so we used another brand. Anyway, the recipe was wonderful. Will try the bang bang shrimp tonight.
Thanks!",2009-05-15
147394,1313029,5,1,If you like Bonefish's Mussels Josephine you should really try this recipe.  My wife and I think its the exact recipe.  I used a tiny airline size bottle of Sambuca instead of buying a regular bottle.,2009-07-02
147394,53932,5,1,"I didn't add the tomatoes as a personal prefence but oh boy, oh boy was this good. The sambuca adds a heavenly flavor!!",2010-06-17
147394,857580,5,1,"I made this for Valentine's Day. We have been staying at a hotel, so I had to substitute some ingredients and leave some out, but it was still awesome. I used cooking wine instead of regular and left out the Pernod. I also had to use the ""fresh herbs"" that come in a tube and tomato puree since my husband will not eat tomatoes. The left-overs were good heated under the broiler.",2011-02-20
147394,2195067,5,1,"This is phenomenal, and phenomenally easy to prepare. It tastes exactly like the dish they reference, with one change - instead of 1/3 CUP of lemon juice for the lemon butter, we used 3 tablespoons. The former left the sauce way to lemony for our tastes.",2012-02-26
147394,1802969406,3,0,These don&#039;t taste anything like the ones we frequently enjoy at Bonefish. Way too much lemon. Back to the drawing board I say.,2014-07-27
147394,2000561069,0,0,This recipe would have worked if it weren&#039;t for the amount of sambuca called for. I used exactly 2 ounces and it came out entirely too sweet. Perhaps pernod is a less sweet liqueur. If you use sambuca 1 1/2 tablespoon will be sufficient.,2015-10-14
430078,168158,5,1,"I made this yesterday and served on moist white cupcakes -- it was fabulous!  I used homemade rum-based vanilla extract and added a bit more than the recipe required.  These were definitely ""grown up"" cupcakes! I look forward to making this frosting again -- it's a nice twist on a standard buttercream (and I appreciate the 1:2 butter/sugar ratio -- most recipes have FAR too much sugar). Thanks Roxanne!!",2010-07-04
430078,1803170211,0,0,This could possibly be the best frosting I have ever tasted. I put this on apple cinnamon cupcakes. OMG!!!  It was deeeelish!!!,2014-09-25
307823,182010,5,1,"I used grape tomatoes and new potatoes.  I loved the thyme and the wine in this.  Excellent, Marra!  Thanks.",2008-06-13
307823,455641,5,1,"I also used grape tomatoes that I cut in half. This was a great potato dish and really easy too. I also sprinkled in some all purpose Greek seasoning and it was yummy, thanks! Made this for ZWT4 for the Chic Chefs.",2008-06-13
307823,197023,5,1,"Wonderfully simple and quick to make recipe which I made exactly to the easy-to-follow instructions, except for the addition of some oregano and some kalamata olives. We enjoyed this with KateLâ€™s Italian Meatloaf by B H & G 307010.  Like Chef Kate, I loved the wine in this.  It being in the ingredients meant I didn't have to find a way of sneaking it in!  Thanks for sharing!  1-2-3 Hit Wonders 2008.",2008-07-14
307823,198154,4,1,I used 4 small to med. russet potatoes and almost a pint of grape tomatoes. I had an opened bottle of late harvest wine in  the fridge. That went well.  Next time I may add a little more garlic but other than that these were great.  Served with grilled chicken.,2013-05-19
423694,157425,5,1,This marinade smelled wonderful and made some juicy nice flavored grilled eye of round steaks. I did run into a few snags and had to make some substitutions. Was out of honey mustard so I used dijon with 1 tablespoon of honey. Swore I had pickling spice and caraway seeds but was out so I used celery seed for the caraway and a internet search found some quick subs for the pickling spice. I think this was great marinade but with the correct ingredients would be super. Made and reviewed for KC's Recipe Tag Game.,2010-08-18
264398,360437,5,1,"I LOVED this! The flavors compliment eachother perfectly and the dressing is absolutely delicious! Thanks, I'll be making this again!",2008-04-13
264398,469903,5,1,"Fantastic! The warm sweet dressing goes just perfectly with the sharp feta and tart apples - even 13yo DS enjoyed this (I couldn't believe it!!). I didn't feel like making the hard boiled egg so I left that out, but included everything else. I used apple cider vinegar which was just the right selection for this salad. Will be made again! Made for Pick A Chef Spring 2009.",2009-03-29
70538,106867,4,1,"Very good!  It does, indeed, taste like commercial sweet pickle relish.  I didn't bother with tying the cloves in cheesecloth, I just fished them out afterwards. I used a sweet red pepper instead of green to make it look more authentic.  It was a very pale green, so I added a few drops of green food coloring. I got 4 half pint jars.
Deb Wolf, Huntley, IL",2003-10-07
70538,109901,4,1,"My sister-in-law and I made this last Saturday and it was very good. We also added the red pepper but no food color...it was pretty. We also doubled the recipe and ended up with 11 half pints.This was our 4th attempt ever at canning and were very pleased with the ease of it all. Thank you.
Janita, Baltimore, MD.",2003-10-28
70538,3205,5,1,"I made this last year, but used dill weed instead of celery salt, bought the wrong ingredient.  It came out great.  Everyone loves it.  Will definately be making it again this year.
",2004-03-14
70538,53932,5,1,"Great way to use up green tomatoes.  I misread and used celery seed rather than celery salt, but I think that was a good mistake to have made as the relish tasted fine.  I also just added the cloves along with everything else and removed them later.  Thanks for sharing.",2006-10-12
70538,1801648585,5,1,Made this recipe yesterday and it is wonderful.  It is going to be a family favorite.,2015-10-15
70538,358548,5,1,"Most people do not realize that the ""pickle"" refers to the spices, not the vegetables.  Many commercial relishes use cauliflower as one of the main ingrediants.  I made 6 times the recipe, and got 13 pint jars.  It is wonderful.  Do try to add a red pepper for beautiful color.  Looks & tastes just like comercial.  Used up all those green tomatoes picked just before the frost.  Be sure to drain very well, or it will be a little salty.  I just dropped the cloves in too, & fished them out while filling the jars.",2006-10-20
70538,93951,4,1,"Now this is the chow chow I remember! The jars are sealing as we speak. Taste testing along the way allows me to rate it now. When this is made again, I'll try brown suger or a mix of the two. But other than that, I wouldn't change a thing. This is almost my granny's. Also, this is such a basic recipe you could do anything with it. Thanks for posting!

UpDate: 9/4/07.  This is my kinda relish/chow chow.  I've given some to others that also craved this taste and they love it!  The brown sugar batch is good also.  My sister wants more, my DH's co-worker brought his jars back cuz he knew he would get some more!  Yum Yum!
Thanks!!!!!",2007-09-04
70538,581536,5,1,"This is an excellent relish, whether it is called chow chow or green tomato relish, it is so good I'm making my second batch, my husband loves it.  I added a small amount of jalapeno pepper as well as some red pepper for color.   The spices and vinegar are perfect from this original recipe.  Thank you.  Sue H.",2007-09-26
70538,600865,4,1,"I have to agree you should use a red pepper, not green. Also, instead of prepared mustard and celery salt, I used mustard seeds and celery seeds. It tastes just like what I bought at Silver Dollary City in Branson, Missouri. Yum!",2007-09-30
70538,231842,5,1,"wow. this is a great hit with my kids, family and friends. used it for picnic what a hit, great job highly recommend and easy to make..",2008-10-11
70538,682852,5,1,I love this relish !!!  Did not need to change a thing.,2009-05-24
70538,961653,5,1,"I thought I'd lost your recipe from last year! Became a member several months ago, so now is time to say THANK YOU! Couldn't tell you how many batches I made last year. I had to 'make' my sister and mother taste your relish. Made firm believers out of them real quick, lol; they thought it was going to be mushy. Instead, ultra yummy crispy! Then I told them it was made from green tomatoes. They were impressed.  Needless to say, everyone got some for Christmas in their baskets...:)  
I have 2 pints left now, every jar just as good as the first. Tomatoes are coming on now, so ya know what I will be doing soon...:)  Thanks for sharing!",2009-06-29
70538,487176,0,0,"sounds easy, ive made several gr tom relish recipes and this is the easiest one woth fewest ingredients. im sure it will be good.",2009-08-31
70538,131674,5,1,I doubled the recipe and left out the peppers.  This made a wonderful relish.  Thanks for sharing.,2009-09-29
70538,813913,5,1,"Made this with assorted green cherry tomatoes from my garden, chopped in my food processor- Fantastic!  Not too sweet, just enough spice and tang",2009-10-09
70538,956686,5,1,"This is wonderful. Tastes like expensive relish in the store. With a case of late blight hitting my beautiful tomatoes I'm using what I can. I had never had anything made from green tomatoes, and expecected something like green apples....This has great flavor. Had it with homegrown beef....an A plus. I will never let those green tomatoes go to waste again.  Favorite new canning recipe in 2009.",2010-04-20
70538,765822,0,0,"I cannot believe that I found this recipe, my mother used to make this when I was a kid, when she passed I could never find the recipe. this is the best relish can be used for many dishes. Thank you for posting this",2010-08-14
70538,181654,5,1,"Had tons of green tomatoes left from our garden, so I made a few pints of these. I didn't have any cloves so I left them out. Really good and easy. Will make some more tomorrow.",2010-11-03
70538,921940,5,1,"I picked 6 lbs of cherry tomatoes before the first frost we were supposed to get.  I made a batch of this relish, but didn't chop the tomatoes because I figured, eh, they're small to start with.  Mistake, as the relish came out soupy and chunky.  Next time (and I have another 2 lbs to use up), I'm going to chop them in the food processor, because this is good stuff.  I could eat it plain, that's how good it is.  Yum.",2010-12-21
70538,190441,5,1,Just made this..This is  so YUMMY!!!!!!!! Gotta run to the store now and buy more red peppers! Going to make another batch! I substituted red peppers for the green ones as well. It is beautiful and oh so tasty!!,2012-10-04
70538,11032,5,1,Yum!  Used red pepper instead of green.  Also added a little (there&#039;s a great measurement) red pepper flake.  Gave a couple pints to a friend who loved the homemade pickle relish.  She was surprised to find out it was green tomatoes!  A keeper for those end of season green tomatoes.  Thanks for posting!,2015-06-02
70538,2336268,5,1,"I read over the other reviews and used mustard seed, celery seed and red pepper, as suggested. Very pretty! This tastes just like the relish my mother used to make. So glad I found this recipe.",2015-09-06
70538,2000536531,0,0,I want to try this and I see people substituting mustard seed and celery seed in place of prepared mustard and celery salt which make sense to me. Are you using the same amounts as noted?,2015-10-08
70538,2000483301,5,1,Very easy directions to follow. I did substitute red pepper for the green pepper and use celery seed instead of celery salt and mustard seed instead of mustard. Makes exactly 5 pints. It's delicious.,2016-09-07
70538,2001209716,5,1,"Wonderful flavours and as we all know, cooking is a freestyle event so I added a couple of cups of chopped cabbage, took the easy way used clove powder and a little cinnamon and black pepper. After cooking it appeared a bit watery so added two desert spoons of corn starch to thicken it up a bit. Fabulous recipe, loved it.",2016-10-17
70538,2000607685,0,0,"I've not made, but I would note that corn starch is not an approved thickening agent for canning as one commenter indicating using.",2017-09-10
70538,2001754402,0,0,can i use hot onions instead of sweet,2017-10-17
70538,2001837703,5,1,"I tripled the recipe and made 5 pints. I may not of had 3 qts of tomatoes, if they were to be chopped first. It turned out amazing! Making more tomorrow. I have a ton of green tomatoes, going to freeze here in Arizona in a couple of days. Thanks!",2017-12-04
70538,2002260922,0,0,help I put to much salt in it how do I fixit,2018-09-01
185520,211184,4,1,We enjoyed this for dinner last night. The meat mixture may seem quite moist as you're mixing it up but it does firm up nicely when baked. We liked the addition of the tomato sauce topping as well. The only recommendation I would have is if you have an insert for your loaf pan to keep the meatloaf from touching the bottom use it. The addition of ground sausage did make it a little greasy in the bottom of the pan. I baked mine for about 1 hour 10 minutes. *Made for PAC Spring 2010*,2010-04-18
185520,424680,5,1,"Used the leanest ground beef that I could buy & that seemed to work well enough for me! Instead of a loaf pan, I formed the prepared meafloaf into a shallow dome  a round ceramic baking dish & it was done in about 65 minutes! We don't usually have a tomato sauce topping, so that was a nice change of pace! Thanks for sharing your recipe! [Made & reviewed for one of my adoptees in this Spring's Pick A Chef]",2010-04-25
472529,2332856,5,1,"This has been a summer staple for every bbq, picnic or potluck I've  participated in; for 30 years. It's one of the recipes I used to prepare when I demonstrated Weber grills across the region. I change two elements of the recipe 1. I drain the liquid from the canned beans, leave them wet but not swimming in the canned sauce - when served, the beans will cover the surface of the plate like a gravy if you don't. 2. I saute the onions in 1/4 cup butter before I put them in the beans....yyyyyuuuuuummmy! Enjoy!",2012-07-17
472529,2001756444,5,1,This was the first time I’ve tried baked beans on a BBQ grill. I may never go back to the oven now. Absolutely delicious!,2018-06-08
8391,46689,3,0,"This is safe and easy - you won't go wrong with this if you like fish.  I used a whole white pomfret (about 1kg) and added a pinch of rosemary as well.  In fact I didn't even prepare the sauce, and it still tasted good.",2003-05-11
57167,68460,5,1,"Oh my, this was good!  I made it almost exactly as Kim has written it but left out 4 of the green onions (husband's stomach).  What a fine flavor from the Mrs. Dash!  I'd never used it before but it really does something to this dish.  Also, the marinated artichoke hearts are prominent.  I served this over campanelle pasta to 5 people and have enough leftover for lunch for 3 people!  Thanks Kim for a great recipe that my whole family loved!",2003-05-27
57167,80079,5,1,"Oh, man!  This was GREAT!  Thanks for sharing, Kim!  The only change I made was to use brown rice instead of white.  It ws great!",2003-08-03
57167,121690,5,1,"I'd actually say this made 6 servings (maybe because the chicken breasts I used were pretty large. Anyway, three of us devoured it and it was a HUGE hit! (I doubled the garlic, as suggested by Kim and I also omitted the salt, because we're a low-sodium-consuming family.) Really one of the best dishes I've tried at Zaar!",2006-03-31
57167,224235,5,1,"DH and I really liked this last night. Due to what was on hand, I used baby bella mushrooms instead of shitakes and Emeril's southwest seasoning blend instead of Mrs. Dash. We enjoyed this over penne pasta. Incredibly delicious, and simple to make. Thank you!",2006-04-10
57167,169430,5,1,I love what the artichoke does for this dish. It adds a faint tang from the vinegar that is a perfect accent. I had to use regular white mushies but they worked fine. This has a rich depth of flavor without being fat drenched and it's just plain delicious! Instead of plain rice I made Recipe#185439 to go along with it. YUMMM,2008-03-25
57167,197023,5,1,"For us a wonderful 5+++ dish. Just love mushrooms and artichokes! I made this without the rice as we enjoyed it with lazyme's yummy Recipe #191110.  As far as I'm aware, Mrs Dash seasoning isn't available here, so I added - after perusing several copycat recipes - a combination of herbs and spices that meet our taste preferences: basil, marjoram, oregano, thyme, rosemary, sage and cumin.  YUM!  I used probably double the mushrooms: a mix of shitake, Swiss browns and baby portabellos; and, of course, just had to increase the garlic - to three cloves.  Just loved the fact that this recipe already had wine in it.  I didn't need, therefore, to contrive a way of including it! ;)  A wonderfully delicious recipe, Kim127, which I know we'll enjoy again and again.  Thank you for sharing it!  Made for PRMR.",2009-04-27
57167,297639,5,1,"Yum! My only change: rather than adding wine and oil to the sauce, I just add the flavorful artichoke marinade from the jar.",2010-06-06
369854,226863,5,1,"Yummy, yummy potatoes.  These are like country style hash browns.  I made them for dinner tonight, but plan on having them for breakfast in the future.  With the addition of bacon, it is a breakfast meal on its own!  I made exactly as stated in the recipe, and it was wonderful.  Made for ZWT5.  Thanks for posting!",2009-05-11
407005,496803,4,1,"This was fairly easy to make, and quite tasty.  DH & I were split about the marinade, I liked it, he didn't, so next time I'll like just make the filling and skip the marinade.  The presentation was very nice, this would make a good dish to serve for a dinner party.  I'd like to see more filling, as the end pieces didn't have much in them.  I think you could double the filling without over stuffing the steak.",2010-01-20
407005,1666655,5,1,"This was delicious! My husband, and my in-laws absolutely loved it! I wouldn't change a thing about it, definitely a keeper!",2010-08-18
407005,168037,5,1,"Absolutely delicious! My hubby doesn't like blue cheese quite like I do, so I'll try 1/4 cup next time. I'd also like to try it with diced mushrooms in the onion/garlic/spinach combo. Yum - can't wait till next time!",2010-12-13
407005,539626,4,1,"I made this a few months ago as a test when I had a flank steak that needed cooked and plan on making it again this weekend for Mother&#039;s Day for family. I loved the spinach stuffing but wasn&#039;t all that hyped about the marinade. So I am however going to try it again with more seasoning to limit the vinegar flavor in the meat. Probably some brown sugar and a few drops of liquid smoke. But I really liked this and can&#039;t wait to try it again. It is pretty, impressive, easy and really good.",2015-05-07
380285,2001536181,0,0,"If this is suppose to be &quot; Sugar FREE&quot;,,,how come there is 26.1 grams of SUGAR in it?",2017-05-14
645,416985,5,1,This was DELICIOUS!! A great way to make lasagna better (and I didn't think that was possible)!! The family loved this! THANKS!,2011-05-18
645,934184,0,0,"It's like a calzone, only cheating. Very filling.",2011-07-20
645,1714594,5,1,Very good!! Will make again!!,2012-02-11
645,1803367515,1,0,I wish I could give 0 stars. This is a horrible version of this and was a waste of time and money. The proportion of Parmesan cheese is way off. It should be more like 1/4 cup than 2 3/4 cups,2016-07-24
256515,1753798,5,1,they smell of christmas!!,2010-12-07
43516,15572,5,1,"Great stuff!  Instead of sugar, I used Equal and used three tbs.  Also doubled the cinnamon.  Used Black Twig apples from Julian, a mountain apple growing community above San Diego.  Wow, is that good!",2002-11-20
43516,50441,5,1,"This is excellent. It's not too sweet and at the same time, it's so tasty. Thanks for sharing",2003-04-27
43516,42586,5,1,"My favorite!!  This is wonderful.  Just be sure to check the size of your box -- most are double the size you need for this recipe!  Only use half (save the rest though, you'll be eating this again soon!)",2003-07-18
43516,100296,5,1,"This is wonderful, I could eat the entire pan! Unfortunately, my husband loved it too and he wouldn't let me ;). Delicious, this will be a regular in my house. Thanks for posting.",2003-09-10
43516,113561,5,1,This was easy and very yummy!  Definately a keeper to be made over again!,2003-11-19
43516,39992,3,0,"I had a hard time debating on how to rate this. It looked good and easy, plus it had several positive reviews. It was a total flop! I cut the apples, sprinkled the cake mix over the top, then the cinnamon and sugar then drizzled the butter. When the time was up I had cooked apples with dry cake mix on top. I even stirred it, added more butter drizzled over the top. I have no idea what went wrong. It's a bummer when you folow a recipe and it doesn't turn out. ",2004-02-23
43516,124249,5,1,"This is the first time I have topped a crisp with a cake mix. The topping was so rich. My family liked it.

Thanks Poker.

Bullwinkle",2006-04-13
43516,342433,4,1,"I doubted this would be as good as the ratings, but I needed a desert and fast as we had unexpected dinner guests.
I used a generic apple pie filling because the apples tend to be firmer.. And firm was what I needed. I also added a little more cinnamon and we were good to go!
 I would, in good conscience, recommend this desert. 
My husband who isn’t a sweet eater actually enjoyed this!
Robin Chartrand
",2006-08-17
43516,348977,5,1,"I grew up eating this as a kid.  My mom went through a phase and made one of these a week for about 6 months, then she stopped cold turkey.  I hadn't had this for about 20 years and decided to make it for a friends dinner party.  It came out great.  I added a tiny about of allspice and nutmeg to the crust, doubled the cinnamon, added a small amount of the seasonings to double the amount of  apples.  I also sprinkled more sugar and cinnamon on top of the cake mix before I put in the oven.  Sinful!",2006-09-04
43516,377039,5,1,"I skipped the extra sugar, used only 4 apples sliced in wedges, and baked in a smaller, deeper baking dish than suggested.  I also baked an extra 5 minutes or so.  WOW, what a wonderful, blow-me-away treat!!! Served with vanilla ice cream on top, fresh out of the oven.  This one had the wow factor for me.  Delicious! Thank you, Poker!",2007-08-19
43516,403665,4,1,"Delicious! My friend's mom made this when we were in middle school, and I always looked forward to it!",2007-09-10
43516,667317,5,1,I have used this recipe for years! All the people that I served with in singles church group LOVED IT!!!! It was one of the things I was always asked to make.,2007-11-27
43516,656995,5,1,"This recipe is so easy and tastes great!  I added quite a bit more cinnamon and ended up baking it for quite a while longer than this called for though.  You can also make a gluten free version - just use a gluten free cake mix instead of regular.
I was very happy with this recipe and I will DEFINITELY make it again.",2007-11-29
43516,748565,5,1,I just made this with some delicious local grown apples and it was very wonderful! I really enjoyed how easy this was!!!,2008-11-17
43516,1403419,0,0,Not the recipe I thought it was. The amount of melted butter did not cover the cake mix in order for it to actually brown! The ratio of cinnamon to sugar also seemed to be off... the first recipe at Recipe Zaar I acutally had to throw into the the trash!,2009-10-04
43516,906760,5,1,"Great easy recipe, and turned out delicious. I also sprinkled some nutmeg and allspice on top before I put it in the oven. I also added a few more tablespoons of butter than just the 1/4 cup. Delicious! Thank you for posting.",2009-11-13
43516,33159,3,0,Nice flavour & great potential!  I found it a little bland and the texture was a little off.,2012-03-10
43516,2420507,5,1,"I cannot seem to keep my spoon out of this dish!! I did happen to have a spice Cake mix on hand, so I used that. I also added whole pecans to the mix before baking. And drizzled some Mrs. Richardson's caramel sauce on top after it came out of the oven. .",2012-09-26
43516,952134,0,0,"I made it tonight, using the recommendations of others who said the topping needed more butter. It was still dry.<br/>My experience is that 1 T of cinnamon could not possibly result in a bland result, as others reported. I used 1 teaspoon and it was fine. <br/>Bottom line, I see no reason to use a cake mix at all. Just throw some butter, flour and brown or white sugar mixture on some apples, and the result will be better than this.",2012-11-11
43516,1800039175,3,0,"taste was OK - nothing spectacular. Like many others I found that extra butter was needed on top. half way through baking I had to add more butter to moisten the dust balls of cake mix. I also had to bake it for more time than stated, even with slicing the apples thin. Next time instead of buying cake mix, I&#039;ll just save the money and go back to my grandmother&#039;s tried and true recipe.",2013-08-30
43516,1800142330,0,0,I believe the original recipe calls for a stick of butter which equals 1/2 cup.,2013-10-21
43516,1801933767,4,1,It&#039;s good and basic. It could have used more crust though. I&#039;m a curtsy kinda guy.,2014-01-05
43516,1803474664,0,0,"If you notice, the recipe calls for a 9 oz cake mix.  This is equivalent to a Jiffy size cake mix, not your Betty Crocker size.  If you use the larger cake mix, then it&#039;s going to be too dry.  Also the original recipes uses 1/2 cup of butter, not 1/4 c.  It all makes a difference.",2014-12-08
43516,2000162053,2,0,It was eatable but not as good as I thought it would be,2015-04-30
43516,2000389610,2,0,"What a disappointment!!! I added one whole stick of butter to the top and it still wasn&#039;t enough,if I could do over, I would just mix it all together and bake it,that way you don&#039;t have a dry flour mixture after its baked...I will stick to the old fashioned recipes. This peach cobbler Sucks!!!",2015-08-09
357931,198154,4,1,"Made these with left over pintos from another meal, instead of canned pintos. I also used an extra egg, otherwise there were more beans than egg. This would be great for breakfast.",2017-07-10
91980,245308,5,1,Oh my gosh! This is just heavenly!!!  I have small children and I didnâ€™t want there to be a problem with salmonella so I used Egg Beaters instead of the raw eggs. Egg Beaters come pasteurized and I knew it would be safe to use. The kids LOVED it!! Now they keep asking when Iâ€™m going to make more!! This is a keeper!! Thanks for sharing!!,2007-07-10
91980,1802706011,0,0,"A friend gave me this recipe many years ago.  I loved it then and still do.  I couldn&#039;t find my recipe, remembered most of the ingredients but just did find it.  This recipe is basically the same as mine.  Will be making this again soon!  Will use Egg Beaters now.",2014-07-06
402035,257354,5,1,"I did this a bit differently, but the spirit was still there.I had two slices of Rustic Italian bread that was quite chewey and leftover ham.Took the L.O. Ham,sauted onions,peppers,a couple spoonfulls of cheesespread that needed used up,a few pickle slices,salt n pepper and a spoonfull of mayo and mixed in Food Processor to make Ham spread.Buttered bread toasted in oven,ham spread,swiss cheese,broiled,topped with bread,poured mustard sauce on top and baked.DH loved it.",2009-12-01
402035,166642,5,1,These are so addicting! My family devoured these in no time. It makes a great little appetizer while watching football or anything else! Thanks for sharing!,2010-09-13
477456,1680722,5,1,As  I saw this recipe I knew that it was the perfect choice for my swiss brown mushrooms that I hat on hand. The smell of this dish was delicious and served with wholemeal penne a delish.<br/>I coarsley grated fresh parmesan cheese in a short time a delicious meal was ready.<br/>Thanks a lot for this recipe!,2012-04-20
477456,869184,5,1,"What's not to love about this dish? Mushrooms and rosemary, ummm, love the combination. I made on the stovetop and covered the pot while cooking the mushrooms to seal in the liquid, same for when I added the parmesan. I served on some toasted light rye bread, just perfect! Thanks for sharing!",2012-04-22
477456,212609,5,1,"I have to echo the sentiments of Deantini and awalde....what's not to love about this dish? Mushrooms, herbs, garlic and cheese....all made to be eaten together!<br/>Perfect lunch atop some buttery granary toast ....delish!",2012-04-23
